step,description,value
token_34_dim_105,Dimension 105,0.04783637821674347
token_34_dim_106,Dimension 106,0.033025018870830536
token_34_dim_107,Dimension 107,0.1105390340089798
token_34_dim_108,Dimension 108,-0.08697354793548584
token_34_dim_109,Dimension 109,-0.02395421825349331
token_34_dim_110,Dimension 110,0.5746303796768188
token_34_dim_111,Dimension 111,-0.03637843579053879
token_34_dim_112,Dimension 112,-0.16498717665672302
token_34_dim_113,Dimension 113,0.34420010447502136
token_34_dim_114,Dimension 114,0.12870758771896362
token_34_dim_115,Dimension 115,0.1505523920059204
token_34_dim_116,Dimension 116,-0.11252976953983307
token_34_dim_117,Dimension 117,0.23463988304138184
token_34_dim_118,Dimension 118,-0.03175780177116394
token_34_dim_119,Dimension 119,0.05288899317383766
token_34_dim_120,Dimension 120,0.0008487142622470856
token_34_dim_121,Dimension 121,0.08291921019554138
token_34_dim_122,Dimension 122,-0.021433886140584946
token_34_dim_123,Dimension 123,0.4955988824367523
token_34_dim_124,Dimension 124,0.10788564383983612
token_34_dim_125,Dimension 125,0.3136512041091919
token_34_dim_126,Dimension 126,0.1822206825017929
token_34_dim_127,Dimension 127,0.0071646347641944885
token_34_dim_128,Dimension 128,0.6169731020927429
token_34_dim_129,Dimension 129,0.21141497790813446
token_34_dim_130,Dimension 130,0.19498291611671448
token_34_dim_131,Dimension 131,-0.4407392144203186
token_34_dim_132,Dimension 132,-0.10555492341518402
token_34_dim_133,Dimension 133,-0.1612595170736313
token_34_dim_134,Dimension 134,-0.3635311424732208
token_34_dim_135,Dimension 135,-0.08636318892240524
token_34_dim_136,Dimension 136,0.20110875368118286
token_34_dim_137,Dimension 137,0.17449156939983368
token_34_dim_138,Dimension 138,-0.03179965168237686
token_34_dim_139,Dimension 139,0.019215919077396393
token_34_dim_140,Dimension 140,0.2663778066635132
token_34_dim_141,Dimension 141,-0.5551387071609497
token_34_dim_142,Dimension 142,0.2682291269302368
token_34_dim_143,Dimension 143,-0.1496676802635193
token_34_dim_144,Dimension 144,-0.1702115833759308
token_34_dim_145,Dimension 145,0.02184429205954075
token_34_dim_146,Dimension 146,0.006546882912516594
token_34_dim_147,Dimension 147,-0.07554053515195847
token_34_dim_148,Dimension 148,-0.09413249045610428
token_34_dim_149,Dimension 149,-0.1131846159696579
token_34_dim_150,Dimension 150,0.18734988570213318
token_34_dim_151,Dimension 151,-0.06770380586385727
token_34_dim_152,Dimension 152,-0.08283041417598724
token_34_dim_153,Dimension 153,-0.10025886446237564
token_34_dim_154,Dimension 154,0.5937221646308899
token_34_dim_155,Dimension 155,-0.13977721333503723
token_34_dim_156,Dimension 156,0.1970863938331604
token_34_dim_157,Dimension 157,0.19886808097362518
token_34_dim_158,Dimension 158,-0.06627806276082993
token_34_dim_159,Dimension 159,0.17449331283569336
token_34_dim_160,Dimension 160,0.3050925135612488
token_34_dim_161,Dimension 161,-0.2884159982204437
token_34_dim_162,Dimension 162,-0.21248090267181396
token_34_dim_163,Dimension 163,-0.20406943559646606
token_34_dim_164,Dimension 164,-0.2760361135005951
token_34_dim_165,Dimension 165,-0.029862670227885246
token_34_dim_166,Dimension 166,-0.10681968182325363
token_34_dim_167,Dimension 167,0.027451511472463608
token_34_dim_168,Dimension 168,0.05182503163814545
token_34_dim_169,Dimension 169,-0.0017656348645687103
token_34_dim_170,Dimension 170,0.21414119005203247
token_34_dim_171,Dimension 171,0.09346764534711838
token_34_dim_172,Dimension 172,0.13403545320034027
token_34_dim_173,Dimension 173,-0.26404303312301636
token_34_dim_174,Dimension 174,0.06207294762134552
token_34_dim_175,Dimension 175,-0.0374821200966835
token_34_dim_176,Dimension 176,-0.1464652270078659
token_34_dim_177,Dimension 177,0.030931919813156128
token_34_dim_178,Dimension 178,-0.10086287558078766
token_34_dim_179,Dimension 179,0.12058795988559723
token_34_dim_180,Dimension 180,0.07746425271034241
token_34_dim_181,Dimension 181,-0.04992326721549034
token_34_dim_182,Dimension 182,-0.12968812882900238
token_34_dim_183,Dimension 183,0.01839517429471016
token_34_dim_184,Dimension 184,0.02001815289258957
token_34_dim_185,Dimension 185,-0.2385878711938858
token_34_dim_186,Dimension 186,0.09358993172645569
token_34_dim_187,Dimension 187,-0.22277462482452393
token_34_dim_188,Dimension 188,0.1348683089017868
token_34_dim_189,Dimension 189,0.14653638005256653
token_34_dim_190,Dimension 190,-0.3143492341041565
token_34_dim_191,Dimension 191,-0.12185624241828918
token_34_dim_192,Dimension 192,-0.22516629099845886
token_34_dim_193,Dimension 193,-0.0009948499500751495
token_34_dim_194,Dimension 194,0.3878660798072815
token_34_dim_195,Dimension 195,-0.0453353226184845
token_34_dim_196,Dimension 196,-0.28227704763412476
token_34_dim_197,Dimension 197,0.051994308829307556
token_34_dim_198,Dimension 198,-0.330798864364624
token_34_dim_199,Dimension 199,-0.08736831694841385
token_34_dim_200,Dimension 200,0.13430948555469513
token_34_dim_201,Dimension 201,0.009099066257476807
token_34_dim_202,Dimension 202,0.18417948484420776
token_34_dim_203,Dimension 203,-0.0471511147916317
token_34_dim_204,Dimension 204,-0.1902235448360443
token_34_dim_205,Dimension 205,0.14026395976543427
token_34_dim_206,Dimension 206,0.08716630935668945
token_34_dim_207,Dimension 207,-0.21423594653606415
token_34_dim_208,Dimension 208,-0.12275995314121246
token_34_dim_209,Dimension 209,-0.6274285912513733
token_34_dim_210,Dimension 210,-0.01780504174530506
token_34_dim_211,Dimension 211,-0.10566002130508423
token_34_dim_212,Dimension 212,-0.02925752103328705
token_34_dim_213,Dimension 213,0.3687339127063751
token_34_dim_214,Dimension 214,0.11893820017576218
token_34_dim_215,Dimension 215,-0.1195070669054985
token_34_dim_216,Dimension 216,-0.5255837440490723
token_34_dim_217,Dimension 217,0.12457863986492157
token_34_dim_218,Dimension 218,-0.21902787685394287
token_34_dim_219,Dimension 219,0.16455556452274323
token_34_dim_220,Dimension 220,0.011113889515399933
token_34_dim_221,Dimension 221,-0.00472294632345438
token_34_dim_222,Dimension 222,-0.040044620633125305
token_34_dim_223,Dimension 223,0.13359883427619934
token_34_dim_224,Dimension 224,-0.28644049167633057
token_34_dim_225,Dimension 225,0.11220003664493561
token_34_dim_226,Dimension 226,0.24189910292625427
token_34_dim_227,Dimension 227,0.09759724885225296
token_34_dim_228,Dimension 228,-0.2625756561756134
token_34_dim_229,Dimension 229,0.3768291473388672
token_34_dim_230,Dimension 230,-0.027551822364330292
token_34_dim_231,Dimension 231,-0.44921615719795227
token_34_dim_232,Dimension 232,-0.15282681584358215
token_34_dim_233,Dimension 233,0.06826581805944443
token_34_dim_234,Dimension 234,0.586738109588623
token_34_dim_235,Dimension 235,0.20589882135391235
token_34_dim_236,Dimension 236,-0.125596284866333
token_34_dim_237,Dimension 237,-0.03411524370312691
token_34_dim_238,Dimension 238,0.059397123754024506
token_34_dim_239,Dimension 239,0.09564632922410965
token_34_dim_240,Dimension 240,0.13070222735404968
token_34_dim_241,Dimension 241,-0.12371569871902466
token_34_dim_242,Dimension 242,-0.29456764459609985
token_34_dim_243,Dimension 243,0.27309244871139526
token_34_dim_244,Dimension 244,0.06493552774190903
token_34_dim_245,Dimension 245,0.011860009282827377
token_34_dim_246,Dimension 246,0.32210105657577515
token_34_dim_247,Dimension 247,-0.05534859001636505
token_34_dim_248,Dimension 248,0.09033385664224625
token_34_dim_249,Dimension 249,0.12990225851535797
token_34_dim_250,Dimension 250,-0.06723237037658691
token_34_dim_251,Dimension 251,0.11745449155569077
token_34_dim_252,Dimension 252,0.2567265033721924
token_34_dim_253,Dimension 253,0.3545650541782379
token_34_dim_254,Dimension 254,0.11194035410881042
token_34_dim_255,Dimension 255,-0.027349349111318588
token_35,Token: הִ,Contribution to sum
token_35_dim_0,Dimension 0,0.09972978383302689
token_35_dim_1,Dimension 1,-0.18369120359420776
token_35_dim_2,Dimension 2,0.2699812054634094
token_35_dim_3,Dimension 3,0.10495483130216599
token_35_dim_4,Dimension 4,-0.024198152124881744
token_35_dim_5,Dimension 5,-0.0738392025232315
token_35_dim_6,Dimension 6,-0.028307493776082993
token_35_dim_7,Dimension 7,0.08865327388048172
token_35_dim_8,Dimension 8,0.01429422851651907
token_35_dim_9,Dimension 9,-0.12954925000667572
token_35_dim_10,Dimension 10,-0.2127392590045929
token_35_dim_11,Dimension 11,0.10056553035974503
token_35_dim_12,Dimension 12,0.1656041294336319
token_35_dim_13,Dimension 13,-0.21807187795639038
token_35_dim_14,Dimension 14,-0.16520267724990845
token_35_dim_15,Dimension 15,0.06473851948976517
token_35_dim_16,Dimension 16,-0.08508279174566269
token_35_dim_17,Dimension 17,0.4255260229110718
token_35_dim_18,Dimension 18,0.016684509813785553
token_35_dim_19,Dimension 19,0.2573094964027405
token_35_dim_20,Dimension 20,-0.056821372359991074
token_35_dim_21,Dimension 21,-0.0988018810749054
token_35_dim_22,Dimension 22,-0.07843082398176193
token_35_dim_23,Dimension 23,0.03881892189383507
token_35_dim_24,Dimension 24,-0.15520991384983063
token_35_dim_25,Dimension 25,-0.07983382791280746
token_35_dim_26,Dimension 26,-0.05213109031319618
token_35_dim_27,Dimension 27,-0.10120103508234024
token_35_dim_28,Dimension 28,0.26187703013420105
token_35_dim_29,Dimension 29,0.1004643589258194
token_35_dim_30,Dimension 30,-0.35307544469833374
token_35_dim_31,Dimension 31,-0.16629692912101746
token_35_dim_32,Dimension 32,0.3337000608444214
token_35_dim_33,Dimension 33,0.08219948410987854
token_35_dim_34,Dimension 34,-0.0898774266242981
token_35_dim_35,Dimension 35,0.23298636078834534
token_35_dim_36,Dimension 36,-0.02159687876701355
token_35_dim_37,Dimension 37,-0.10345590114593506
token_35_dim_38,Dimension 38,0.0816376581788063
token_35_dim_39,Dimension 39,0.18508385121822357
token_35_dim_40,Dimension 40,-0.34320583939552307
token_35_dim_41,Dimension 41,0.4632927477359772
token_35_dim_42,Dimension 42,0.0105755515396595
token_35_dim_43,Dimension 43,-0.04617186635732651
token_35_dim_44,Dimension 44,-0.11728021502494812
token_35_dim_45,Dimension 45,0.13964569568634033
token_35_dim_46,Dimension 46,-0.06265277415513992
token_35_dim_47,Dimension 47,0.10727444291114807
token_35_dim_48,Dimension 48,-0.07291563600301743
token_35_dim_49,Dimension 49,-0.13960880041122437
token_35_dim_50,Dimension 50,0.11559519916772842
token_35_dim_51,Dimension 51,0.2241167575120926
token_35_dim_52,Dimension 52,-0.15254557132720947
token_35_dim_53,Dimension 53,0.0874185711145401
token_35_dim_54,Dimension 54,0.040659643709659576
token_35_dim_55,Dimension 55,0.014789611101150513
token_35_dim_56,Dimension 56,0.042059674859046936
token_35_dim_57,Dimension 57,0.05804350599646568
token_35_dim_58,Dimension 58,0.12176693975925446
token_35_dim_59,Dimension 59,-0.08750806748867035
token_35_dim_60,Dimension 60,0.024396732449531555
token_35_dim_61,Dimension 61,-0.044629231095314026
token_35_dim_62,Dimension 62,-0.005597226321697235
token_35_dim_63,Dimension 63,-0.12686382234096527
token_35_dim_64,Dimension 64,-0.03688549995422363
token_35_dim_65,Dimension 65,0.22208544611930847
token_35_dim_66,Dimension 66,0.22264820337295532
token_35_dim_67,Dimension 67,-0.036211851984262466
token_35_dim_68,Dimension 68,0.06201935559511185
token_35_dim_69,Dimension 69,0.012890702113509178
token_35_dim_70,Dimension 70,0.03248383849859238
token_35_dim_71,Dimension 71,0.14346559345722198
token_35_dim_72,Dimension 72,0.2938525974750519
token_35_dim_73,Dimension 73,-0.12483319640159607
token_35_dim_74,Dimension 74,-0.06000314652919769
token_35_dim_75,Dimension 75,-0.18633702397346497
token_35_dim_76,Dimension 76,-0.12601125240325928
token_35_dim_77,Dimension 77,-0.22543995082378387
token_35_dim_78,Dimension 78,-0.05362910032272339
token_35_dim_79,Dimension 79,0.11199188232421875
token_35_dim_80,Dimension 80,-0.1290585696697235
token_35_dim_81,Dimension 81,-0.15712717175483704
token_35_dim_82,Dimension 82,0.10838009417057037
token_35_dim_83,Dimension 83,-0.18662644922733307
token_35_dim_84,Dimension 84,-0.16679257154464722
token_35_dim_85,Dimension 85,-0.145887553691864
token_35_dim_86,Dimension 86,-0.18075096607208252
token_35_dim_87,Dimension 87,0.32753896713256836
token_35_dim_88,Dimension 88,-0.01266473438590765
token_35_dim_89,Dimension 89,0.008203091099858284
token_35_dim_90,Dimension 90,0.1867842823266983
token_35_dim_91,Dimension 91,0.07777868956327438
token_35_dim_92,Dimension 92,-0.06573904305696487
token_35_dim_93,Dimension 93,0.23461170494556427
token_35_dim_94,Dimension 94,-0.019885145127773285
token_35_dim_95,Dimension 95,-0.022525928914546967
token_35_dim_96,Dimension 96,0.28427591919898987
token_35_dim_97,Dimension 97,0.16283956170082092
token_35_dim_98,Dimension 98,0.0446159690618515
token_35_dim_99,Dimension 99,-0.09164287149906158
token_35_dim_100,Dimension 100,0.08088697493076324
token_35_dim_101,Dimension 101,-0.08981926739215851
token_35_dim_102,Dimension 102,-0.03378758579492569
token_35_dim_103,Dimension 103,0.19053915143013
token_35_dim_104,Dimension 104,0.09382651746273041
token_35_dim_105,Dimension 105,0.063238225877285
token_35_dim_106,Dimension 106,-0.14156430959701538
token_35_dim_107,Dimension 107,-0.015032701194286346
token_35_dim_108,Dimension 108,-0.041868701577186584
token_35_dim_109,Dimension 109,-0.02167895995080471
token_35_dim_110,Dimension 110,0.2246164232492447
token_35_dim_111,Dimension 111,0.042874522507190704
token_35_dim_112,Dimension 112,0.55592280626297
token_35_dim_113,Dimension 113,0.2960912883281708
token_35_dim_114,Dimension 114,-0.01688898354768753
token_35_dim_115,Dimension 115,0.2120891809463501
token_35_dim_116,Dimension 116,-0.14866773784160614
token_35_dim_117,Dimension 117,0.007925864309072495
token_35_dim_118,Dimension 118,0.16470970213413239
token_35_dim_119,Dimension 119,-0.030612293630838394
token_35_dim_120,Dimension 120,-0.14197075366973877
token_35_dim_121,Dimension 121,-0.008690327405929565
token_35_dim_122,Dimension 122,0.04961396008729935
token_35_dim_123,Dimension 123,0.01884496957063675
token_35_dim_124,Dimension 124,0.07063476741313934
token_35_dim_125,Dimension 125,-0.06812220811843872
token_35_dim_126,Dimension 126,0.1264878213405609
token_35_dim_127,Dimension 127,0.148805171251297
token_35_dim_128,Dimension 128,0.6127181053161621
token_35_dim_129,Dimension 129,-0.0029083192348480225
token_35_dim_130,Dimension 130,-0.10139399766921997
token_35_dim_131,Dimension 131,0.20147937536239624
token_35_dim_132,Dimension 132,0.03854871168732643
token_35_dim_133,Dimension 133,0.2678578794002533
token_35_dim_134,Dimension 134,0.054430536925792694
token_35_dim_135,Dimension 135,0.13091082870960236
token_35_dim_136,Dimension 136,0.19704759120941162
token_35_dim_137,Dimension 137,0.2486073523759842
token_35_dim_138,Dimension 138,-0.0486927293241024
token_35_dim_139,Dimension 139,-0.04549010843038559
token_35_dim_140,Dimension 140,0.16726762056350708
token_35_dim_141,Dimension 141,-0.11953753232955933
token_35_dim_142,Dimension 142,0.23063158988952637
token_35_dim_143,Dimension 143,0.16374742984771729
token_35_dim_144,Dimension 144,-0.022584855556488037
token_35_dim_145,Dimension 145,0.24694202840328217
token_35_dim_146,Dimension 146,0.0009541213512420654
token_35_dim_147,Dimension 147,0.059498243033885956
token_35_dim_148,Dimension 148,-0.12133669853210449
token_35_dim_149,Dimension 149,-0.10058891773223877
token_35_dim_150,Dimension 150,0.11587855219841003
token_35_dim_151,Dimension 151,0.06886361539363861
token_35_dim_152,Dimension 152,-0.21443215012550354
token_35_dim_153,Dimension 153,-0.04979934170842171
token_35_dim_154,Dimension 154,0.23274913430213928
token_35_dim_155,Dimension 155,-0.14822576940059662
token_35_dim_156,Dimension 156,0.044344477355480194
token_35_dim_157,Dimension 157,0.0016522370278835297
token_35_dim_158,Dimension 158,0.04404425993561745
token_35_dim_159,Dimension 159,0.2363625466823578
token_35_dim_160,Dimension 160,0.05923629552125931
token_35_dim_161,Dimension 161,0.09715636819601059
token_35_dim_162,Dimension 162,-0.2008674442768097
token_35_dim_163,Dimension 163,-0.011295698583126068
token_35_dim_164,Dimension 164,-0.39555615186691284
token_35_dim_165,Dimension 165,-0.0897129476070404
token_35_dim_166,Dimension 166,-0.004208443686366081
token_35_dim_167,Dimension 167,0.20104770362377167
token_35_dim_168,Dimension 168,-0.18860968947410583
token_35_dim_169,Dimension 169,0.015565147623419762
token_35_dim_170,Dimension 170,-0.3545137345790863
token_35_dim_171,Dimension 171,-0.08428032696247101
token_35_dim_172,Dimension 172,0.06923490762710571
token_35_dim_173,Dimension 173,-0.22258540987968445
token_35_dim_174,Dimension 174,0.18507684767246246
token_35_dim_175,Dimension 175,0.008772579953074455
token_35_dim_176,Dimension 176,0.13459748029708862
token_35_dim_177,Dimension 177,-0.007817154750227928
token_35_dim_178,Dimension 178,-0.0676778182387352
token_35_dim_179,Dimension 179,0.0983327105641365
token_35_dim_180,Dimension 180,-0.009512875229120255
token_35_dim_181,Dimension 181,0.05041542276740074
token_35_dim_182,Dimension 182,-0.1055087000131607
token_35_dim_183,Dimension 183,-0.0235715601593256
token_35_dim_184,Dimension 184,0.1407959908246994
token_35_dim_185,Dimension 185,0.2406044453382492
token_35_dim_186,Dimension 186,0.15751495957374573
token_35_dim_187,Dimension 187,-0.23901742696762085
token_35_dim_188,Dimension 188,0.08744224160909653
token_35_dim_189,Dimension 189,-0.37895843386650085
token_35_dim_190,Dimension 190,0.03128284215927124
token_35_dim_191,Dimension 191,-0.12599410116672516
token_35_dim_192,Dimension 192,-0.05668292194604874
token_35_dim_193,Dimension 193,0.028017953038215637
token_35_dim_194,Dimension 194,-0.0789477750658989
token_35_dim_195,Dimension 195,-0.021926261484622955
token_35_dim_196,Dimension 196,-0.13301092386245728
token_35_dim_197,Dimension 197,0.14095506072044373
token_35_dim_198,Dimension 198,0.022119108587503433
token_35_dim_199,Dimension 199,-0.09943264722824097
token_35_dim_200,Dimension 200,0.07592567801475525
token_35_dim_201,Dimension 201,0.07390759140253067
token_35_dim_202,Dimension 202,0.1631944477558136
token_35_dim_203,Dimension 203,-0.21628029644489288
token_35_dim_204,Dimension 204,-0.38880884647369385
token_35_dim_205,Dimension 205,-0.10133160650730133
token_35_dim_206,Dimension 206,0.09435740113258362
token_35_dim_207,Dimension 207,-0.2508752942085266
token_35_dim_208,Dimension 208,0.06880879402160645
token_35_dim_209,Dimension 209,-0.0030046701431274414
token_35_dim_210,Dimension 210,-0.02018044702708721
token_35_dim_211,Dimension 211,0.004487685859203339
token_35_dim_212,Dimension 212,-0.08560322225093842
token_35_dim_213,Dimension 213,-0.27068623900413513
token_35_dim_214,Dimension 214,-0.07313105463981628
token_35_dim_215,Dimension 215,0.02899039536714554
token_35_dim_216,Dimension 216,0.11951803416013718
token_35_dim_217,Dimension 217,-0.08903907239437103
token_35_dim_218,Dimension 218,-0.10542255640029907
token_35_dim_219,Dimension 219,-0.0006107762455940247
token_35_dim_220,Dimension 220,0.12346349656581879
token_35_dim_221,Dimension 221,-0.11681115627288818
token_35_dim_222,Dimension 222,0.183430477976799
token_35_dim_223,Dimension 223,-0.208368182182312
token_35_dim_224,Dimension 224,0.18507957458496094
token_35_dim_225,Dimension 225,-0.11022293567657471
token_35_dim_226,Dimension 226,-0.08522439002990723
token_35_dim_227,Dimension 227,-0.08932312577962875
token_35_dim_228,Dimension 228,0.2043125331401825
token_35_dim_229,Dimension 229,0.18381927907466888
token_35_dim_230,Dimension 230,-0.1642756462097168
token_35_dim_231,Dimension 231,0.1682426780462265
token_35_dim_232,Dimension 232,0.2633092999458313
token_35_dim_233,Dimension 233,-0.05354418605566025
token_35_dim_234,Dimension 234,0.5962039828300476
token_35_dim_235,Dimension 235,-0.16971594095230103
token_35_dim_236,Dimension 236,-0.15552303194999695
token_35_dim_237,Dimension 237,-0.11666837334632874
token_35_dim_238,Dimension 238,-0.06740537285804749
token_35_dim_239,Dimension 239,0.021741149947047234
token_35_dim_240,Dimension 240,0.23035740852355957
token_35_dim_241,Dimension 241,0.03674853593111038
token_35_dim_242,Dimension 242,-0.28794699907302856
token_35_dim_243,Dimension 243,0.033983245491981506
token_35_dim_244,Dimension 244,0.5467483997344971
token_35_dim_245,Dimension 245,0.026367120444774628
token_35_dim_246,Dimension 246,-0.1427021473646164
token_35_dim_247,Dimension 247,-0.051264673471450806
token_35_dim_248,Dimension 248,-0.09360358864068985
token_35_dim_249,Dimension 249,0.06219032406806946
token_35_dim_250,Dimension 250,-0.1434549242258072
token_35_dim_251,Dimension 251,0.14352020621299744
token_35_dim_252,Dimension 252,0.14320550858974457
token_35_dim_253,Dimension 253,0.3594316244125366
token_35_dim_254,Dimension 254,0.12999841570854187
token_35_dim_255,Dimension 255,0.08936160057783127
token_36,Token: י → ֖,Contribution to sum
token_36_dim_0,Dimension 0,0.24423129856586456
token_36_dim_1,Dimension 1,0.011146709322929382
token_36_dim_2,Dimension 2,-0.12451016157865524
token_36_dim_3,Dimension 3,0.22528457641601562
token_36_dim_4,Dimension 4,-0.38694486021995544
token_36_dim_5,Dimension 5,-0.2665894031524658
token_36_dim_6,Dimension 6,0.041596584022045135
token_36_dim_7,Dimension 7,-0.05187910422682762
token_36_dim_8,Dimension 8,0.0672101229429245
token_36_dim_9,Dimension 9,-0.12578655779361725
token_36_dim_10,Dimension 10,-0.2686922252178192
token_36_dim_11,Dimension 11,0.01968216896057129
token_36_dim_12,Dimension 12,0.19857902824878693
token_36_dim_13,Dimension 13,-0.17098475992679596
token_36_dim_14,Dimension 14,-0.051717981696128845
token_36_dim_15,Dimension 15,-0.25832629203796387
token_36_dim_16,Dimension 16,-0.059002749621868134
token_36_dim_17,Dimension 17,-0.00462457537651062
token_36_dim_18,Dimension 18,-0.031003262847661972
token_36_dim_19,Dimension 19,0.04077352583408356
token_36_dim_20,Dimension 20,-0.11569017916917801
token_36_dim_21,Dimension 21,-0.13063471019268036
token_36_dim_22,Dimension 22,-0.08031255751848221
token_36_dim_23,Dimension 23,-0.18288499116897583
token_36_dim_24,Dimension 24,-0.2285895198583603
token_36_dim_25,Dimension 25,-0.00845591351389885
token_36_dim_26,Dimension 26,0.09596271067857742
token_36_dim_27,Dimension 27,-0.10489378124475479
token_36_dim_28,Dimension 28,0.2703498303890228
token_36_dim_29,Dimension 29,-0.0423191674053669
token_36_dim_30,Dimension 30,0.3308961093425751
token_36_dim_31,Dimension 31,-0.11972197145223618
token_36_dim_32,Dimension 32,-0.13297824561595917
token_36_dim_33,Dimension 33,-0.12521204352378845
token_36_dim_34,Dimension 34,-0.003127381205558777
token_36_dim_35,Dimension 35,-0.22151589393615723
token_36_dim_36,Dimension 36,-0.0856299176812172
token_36_dim_37,Dimension 37,0.22313344478607178
token_36_dim_38,Dimension 38,0.19214683771133423
token_36_dim_39,Dimension 39,0.23792847990989685
token_36_dim_40,Dimension 40,0.12924495339393616
token_36_dim_41,Dimension 41,0.40812182426452637
token_36_dim_42,Dimension 42,-0.10859858244657516
token_36_dim_43,Dimension 43,-0.01570247858762741
token_36_dim_44,Dimension 44,-0.0919821709394455
token_36_dim_45,Dimension 45,0.06672455370426178
token_36_dim_46,Dimension 46,-0.17998990416526794
token_36_dim_47,Dimension 47,0.0069087594747543335
token_36_dim_48,Dimension 48,0.035627156496047974
token_36_dim_49,Dimension 49,-0.05457910895347595
token_36_dim_50,Dimension 50,0.04124518856406212
token_36_dim_51,Dimension 51,-0.11469678580760956
token_36_dim_52,Dimension 52,-0.08177907764911652
token_36_dim_53,Dimension 53,-0.41535264253616333
token_36_dim_54,Dimension 54,-0.023561544716358185
token_36_dim_55,Dimension 55,0.10125234723091125
token_36_dim_56,Dimension 56,-0.17077958583831787
token_36_dim_57,Dimension 57,0.2238980382680893
token_36_dim_58,Dimension 58,0.02221127599477768
token_36_dim_59,Dimension 59,0.2188999354839325
token_36_dim_60,Dimension 60,-0.051964983344078064
token_36_dim_61,Dimension 61,0.3646118938922882
token_36_dim_62,Dimension 62,0.0321081280708313
token_36_dim_63,Dimension 63,0.09775754809379578
token_36_dim_64,Dimension 64,-0.055538952350616455
token_36_dim_65,Dimension 65,0.004880588501691818
token_36_dim_66,Dimension 66,-0.06391815841197968
token_36_dim_67,Dimension 67,-0.115764319896698
token_36_dim_68,Dimension 68,0.08444302529096603
token_36_dim_69,Dimension 69,0.1333732008934021
token_36_dim_70,Dimension 70,0.07948330789804459
token_36_dim_71,Dimension 71,0.28824812173843384
token_36_dim_72,Dimension 72,-0.01841319538652897
token_36_dim_73,Dimension 73,-0.14831168949604034
token_36_dim_74,Dimension 74,-0.1308315396308899
token_36_dim_75,Dimension 75,0.1092129647731781
token_36_dim_76,Dimension 76,-0.3781684637069702
token_36_dim_77,Dimension 77,-0.00943036936223507
token_36_dim_78,Dimension 78,0.08243457227945328
token_36_dim_79,Dimension 79,-0.07129164785146713
token_36_dim_80,Dimension 80,-0.1869473159313202
token_36_dim_81,Dimension 81,0.3156159818172455
token_36_dim_82,Dimension 82,0.3035915791988373
token_36_dim_83,Dimension 83,-0.11493471264839172
token_36_dim_84,Dimension 84,-0.042103856801986694
token_36_dim_85,Dimension 85,0.06747541576623917
token_36_dim_86,Dimension 86,-0.04886259138584137
token_36_dim_87,Dimension 87,-0.11600641161203384
token_36_dim_88,Dimension 88,-0.257498174905777
token_36_dim_89,Dimension 89,-2.1868094336241484e-05
token_36_dim_90,Dimension 90,0.174367755651474
token_36_dim_91,Dimension 91,0.039573732763528824
token_36_dim_92,Dimension 92,-0.1639673113822937
token_36_dim_93,Dimension 93,-0.2012573778629303
token_36_dim_94,Dimension 94,0.2828415036201477
token_36_dim_95,Dimension 95,0.17980700731277466
token_36_dim_96,Dimension 96,0.10893931984901428
token_36_dim_97,Dimension 97,0.022226735949516296
token_36_dim_98,Dimension 98,0.08757966756820679
token_36_dim_99,Dimension 99,0.3500075936317444
token_36_dim_100,Dimension 100,-0.10635623335838318
token_36_dim_101,Dimension 101,-0.07710188627243042
token_36_dim_102,Dimension 102,0.05275334417819977
token_36_dim_103,Dimension 103,0.1398884654045105
token_36_dim_104,Dimension 104,0.11789070069789886
token_36_dim_105,Dimension 105,0.019763512536883354
token_36_dim_106,Dimension 106,-0.17036041617393494
token_36_dim_107,Dimension 107,0.21827279031276703
token_36_dim_108,Dimension 108,-0.11939138174057007
token_36_dim_109,Dimension 109,0.004442522302269936
token_36_dim_110,Dimension 110,0.3204299509525299
token_36_dim_111,Dimension 111,0.1907472312450409
token_36_dim_112,Dimension 112,-0.08263739198446274
token_36_dim_113,Dimension 113,0.2111847698688507
token_36_dim_114,Dimension 114,-0.17992083728313446
token_36_dim_115,Dimension 115,-0.24499906599521637
token_36_dim_116,Dimension 116,-0.008963372558355331
token_36_dim_117,Dimension 117,-0.17024549841880798
token_36_dim_118,Dimension 118,0.0045889802277088165
token_36_dim_119,Dimension 119,-0.19803093373775482
token_36_dim_120,Dimension 120,-0.04320716857910156
token_36_dim_121,Dimension 121,0.04468608647584915
token_36_dim_122,Dimension 122,-0.14392554759979248
token_36_dim_123,Dimension 123,0.2527562379837036
token_36_dim_124,Dimension 124,0.00809502974152565
token_36_dim_125,Dimension 125,-0.05972820520401001
token_36_dim_126,Dimension 126,0.21101410686969757
token_36_dim_127,Dimension 127,-0.16042332351207733
token_36_dim_128,Dimension 128,0.6229602098464966
token_36_dim_129,Dimension 129,0.15331552922725677
token_36_dim_130,Dimension 130,0.06442597508430481
token_36_dim_131,Dimension 131,0.2281886637210846
token_36_dim_132,Dimension 132,0.04510428383946419
token_36_dim_133,Dimension 133,-0.07497144490480423
token_36_dim_134,Dimension 134,-0.17548640072345734
token_36_dim_135,Dimension 135,0.07271197438240051
token_36_dim_136,Dimension 136,0.22432108223438263
token_36_dim_137,Dimension 137,0.19721470773220062
token_36_dim_138,Dimension 138,0.03397493064403534
token_36_dim_139,Dimension 139,-0.1888107806444168
